invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,line_total
520715,21900,"KEY FOB , SHED",3,2010-08-29 13:58:00,0.65,16510,United Kingdom,1.95
520715,21364,PEACE SMALL WOOD LETTERS,2,2010-08-29 13:58:00,6.75,16510,United Kingdom,13.5
520718,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-08-29 14:20:00,7.95,13540,United Kingdom,15.9
520718,84840,SWEETHEART CARRY-ALL BASKET,4,2010-08-29 14:20:00,8.5,13540,United Kingdom,34.0
520719,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,2,2010-08-29 14:30:00,0.85,17792,United Kingdom,1.7
520727,16020C,CLEAR STATIONERY BOX SET,4,2010-08-29 15:45:00,0.85,16755,United Kingdom,3.4
520728,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2010-08-29 15:47:00,1.25,18226,United Kingdom,15.0
520733,85028S,FRENCH CHATEAU SMALL FRUITBOWL,12,2010-08-31 08:16:00,1.25,15955,United Kingdom,15.0
520737,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6,2010-08-31 09:31:00,3.75,12423,Denmark,22.5
520736,82484,WOOD BLACK BOARD ANT WHITE FINISH,204,2010-08-31 09:31:00,4.17,18102,United Kingdom,850.68
520738,21900,"KEY FOB , SHED",24,2010-08-31 09:36:00,0.65,14837,United Kingdom,15.6
520744,85099F,JUMBO BAG STRAWBERRY,10,2010-08-31 10:47:00,1.95,13178,United Kingdom,19.5
520745,22190,LOCAL CAFE MUG,6,2010-08-31 10:47:00,2.1,14032,United Kingdom,12.6
520754,22689,DOORMAT MERRY CHRISTMAS RED,10,2010-08-31 11:14:00,6.35,15981,United Kingdom,63.5
520849,21768,WALL MOUNTED VINTAGE ORGANISER,1,2010-08-31 12:57:00,14.95,13863,United Kingdom,14.95
520849,21784,SHOE SHINE BOX,2,2010-08-31 12:57:00,9.95,13863,United Kingdom,19.9
520860,21844,RED RETROSPOT MUG,12,2010-08-31 13:57:00,2.95,12540,Spain,35.4
520870,85114B,IVORY ENCHANTED FOREST PLACEMAT,6,2010-08-31 14:40:00,1.65,15298,United Kingdom,9.9
520872,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010-08-31 14:54:00,0.55,12380,Belgium,13.2
520880,84792,ENCHANTED BIRD COATHANGER 5 HOOK,4,2010-08-31 15:46:00,4.65,16670,United Kingdom,18.6
520880,72750B,FLOWER FAIRY SET 3 CANDLES LAVENDER,8,2010-08-31 15:46:00,1.95,16670,United Kingdom,15.6
520885,22505,MEMO BOARD COTTAGE DESIGN,1,2010-08-31 16:21:00,4.95,14040,United Kingdom,4.95
520894,21213,PACK OF 72 SKULL CAKE CASES,1,2010-08-31 17:31:00,0.55,16549,United Kingdom,0.55
520894,82581,TOILET METAL SIGN,3,2010-08-31 17:31:00,0.55,16549,United Kingdom,1.65
520894,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1,2010-08-31 17:31:00,2.95,16549,United Kingdom,2.95
520894,22212,FOUR HOOK  WHITE LOVEBIRDS,1,2010-08-31 17:31:00,2.1,16549,United Kingdom,2.1
520899,21002,ROSE DU SUD DRAWSTRING BAG,3,2010-09-01 09:26:00,4.25,12645,Germany,12.75
520899,84212,"ASSORTED FLOWER COLOUR ""LEIS""",24,2010-09-01 09:26:00,0.65,12645,Germany,15.6
520906,22354,RETROSPOT PADDED SEAT CUSHION,30,2010-09-01 10:30:00,3.39,17511,United Kingdom,101.7
520948,21213,PACK OF 72 SKULL CAKE CASES,120,2010-09-01 11:05:00,0.42,14646,Netherlands,50.4
520948,22674,FRENCH TOILET SIGN BLUE METAL,96,2010-09-01 11:05:00,1.06,14646,Netherlands,101.76
520949,21754,HOME BUILDING BLOCK WORD,3,2010-09-01 11:22:00,5.95,15498,United Kingdom,17.85
520949,22468,BABUSHKA LIGHTS STRING OF 10,6,2010-09-01 11:22:00,6.75,15498,United Kingdom,40.5
520950,22331,WOODLAND PARTY BAG + STICKER SET,8,2010-09-01 11:23:00,1.65,13815,Germany,13.2
520955,20725,LUNCH BAG RED SPOTTY,20,2010-09-01 12:00:00,1.65,15810,United Kingdom,33.0
520968,21175,GIN + TONIC DIET METAL SIGN,48,2010-09-01 12:21:00,1.85,14299,United Kingdom,88.8
520972,21499,BLUE SPOTS  WRAP,25,2010-09-01 12:38:00,0.42,12391,Cyprus,10.5
520972,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1,2010-09-01 12:38:00,1.65,12391,Cyprus,1.65
520972,21733,RED HANGING HEART T-LIGHT HOLDER,2,2010-09-01 12:38:00,2.95,12391,Cyprus,5.9
520972,22199,FRYING PAN RED POLKADOT,1,2010-09-01 12:38:00,4.25,12391,Cyprus,4.25
520973,22169,FAMILY ALBUM WHITE PICTURE FRAME,6,2010-09-01 12:45:00,8.5,14175,United Kingdom,51.0
520989,48185,DOORMAT FAIRY CAKE,4,2010-09-01 13:12:00,7.95,13089,United Kingdom,31.8
521010,85214,TUB 24 PINK FLOWER PEGS,1,2010-09-01 14:37:00,1.65,15574,United Kingdom,1.65
521014,84378,SET OF 3 HEART COOKIE CUTTERS,12,2010-09-01 14:55:00,1.25,17611,United Kingdom,15.0
521019,21823,PAINTED METAL HEART WITH HOLLY BELL,24,2010-09-01 15:08:00,1.45,16292,United Kingdom,34.8
521035,22084,PAPER CHAIN KIT EMPIRE,40,2010-09-02 08:57:00,2.55,16258,United Kingdom,102.0
521038,22634,CHILDS BREAKFAST SET SPACEBOY,4,2010-09-02 09:14:00,9.95,12589,France,39.8
521038,22628,PICNIC BOXES SET OF 3 RETROSPOT,12,2010-09-02 09:14:00,4.95,12589,France,59.4
521057,22360,GLASS JAR ENGLISH CONFECTIONERY,24,2010-09-02 10:18:00,2.55,17735,United Kingdom,61.2
521112,85123A,WHITE HANGING HEART T-LIGHT HOLDER,256,2010-09-02 10:47:00,2.55,14646,Netherlands,652.8
521114,22385,JUMBO BAG SPACEBOY DESIGN,10,2010-09-02 11:28:00,1.95,15039,United Kingdom,19.5
521116,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2010-09-02 11:34:00,1.45,17695,United Kingdom,17.4
521116,79321,CHILLI LIGHTS,24,2010-09-02 11:34:00,4.25,17695,United Kingdom,102.0
521117,21314,SMALL GLASS HEART TRINKET POT,1,2010-09-02 11:37:00,2.1,14562,United Kingdom,2.1
521117,21899,"KEY FOB , GARAGE DESIGN",2,2010-09-02 11:37:00,0.65,14562,United Kingdom,1.3
521126,20975,12 PENCILS SMALL TUBE RED SPOTTY,24,2010-09-02 12:22:00,0.65,12414,Austria,15.6
521130,21165,BEWARE OF THE CAT METAL SIGN,6,2010-09-02 12:44:00,1.69,15856,United Kingdom,10.14
521130,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2,2010-09-02 12:44:00,4.65,15856,United Kingdom,9.3
521132,84596E,SMALL LICORICE DES PINK BOWL,2,2010-09-02 12:53:00,1.25,14796,United Kingdom,2.5
521148,85049E,SCANDINAVIAN REDS RIBBONS,1,2010-09-02 13:27:00,1.25,16065,United Kingdom,1.25
521148,84422,PINK/BLUE DISC/MIRROR STRING,6,2010-09-02 13:27:00,0.85,16065,United Kingdom,5.1
521152,22112,CHOCOLATE HOT WATER BOTTLE,1,2010-09-02 13:38:00,4.95,17243,United Kingdom,4.95
521159,21937,STRAWBERRY   PICNIC BAG,3,2010-09-02 13:57:00,2.95,16779,United Kingdom,8.85
521160,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-09-02 14:12:00,3.75,15738,United Kingdom,22.5
521165,21558,SKULL LUNCH BOX WITH CUTLERY,12,2010-09-02 14:46:00,2.55,14283,United Kingdom,30.6
521166,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2010-09-02 14:52:00,5.45,17238,United Kingdom,5.45
521172,22669,RED BABY BUNTING,15,2010-09-02 15:35:00,2.95,12451,Switzerland,44.25
521180,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-09-02 16:01:00,2.55,12937,United Kingdom,81.6
521182,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,30,2010-09-02 16:14:00,0.72,14298,United Kingdom,21.6
521182,21843,RED RETROSPOT CAKE STAND,4,2010-09-02 16:14:00,9.95,14298,United Kingdom,39.8
521189,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-09-02 16:47:00,3.75,13077,United Kingdom,22.5
521200,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-09-02 17:45:00,2.55,17675,United Kingdom,81.6
521205,22331,WOODLAND PARTY BAG + STICKER SET,2,2010-09-02 18:22:00,1.65,17324,United Kingdom,3.3
521208,22083,PAPER CHAIN KIT RETRO SPOT,40,2010-09-02 18:32:00,2.55,14739,United Kingdom,102.0
521219,22151,PLACE SETTING WHITE HEART,72,2010-09-03 10:13:00,0.42,13089,United Kingdom,30.24
521225,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-09-03 10:48:00,0.55,15640,United Kingdom,13.2
521226,21035,SET/2 RED SPOTTY TEA TOWELS,2,2010-09-03 10:49:00,2.95,16719,United Kingdom,5.9
521226,85042,ANTIQUE LILY FAIRY LIGHTS,2,2010-09-03 10:49:00,4.95,16719,United Kingdom,9.9
521287,84497,BUTTONS AND STRIPES NOTEBOOK,6,2010-09-03 11:39:00,3.75,16100,United Kingdom,22.5
521294,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-09-03 11:42:00,1.25,16177,United Kingdom,15.0
521316,22207,FRYING PAN UNION FLAG,24,2010-09-03 12:04:00,3.75,16029,United Kingdom,90.0
521317,21125,SET 6 FOOTBALL CELEBRATION CANDLES,1,2010-09-03 12:06:00,1.25,17854,United Kingdom,1.25
521317,21061,PARTY INVITES FOOTBALL,1,2010-09-03 12:06:00,0.85,17854,United Kingdom,0.85
521317,21201,TROPICAL  HONEYCOMB PAPER GARLAND,1,2010-09-03 12:06:00,2.55,17854,United Kingdom,2.55
521319,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,6,2010-09-03 12:08:00,1.45,14009,United Kingdom,8.7
521325,22180,RETRO SPOT LAMP,2,2010-09-03 12:22:00,9.95,17677,United Kingdom,19.9
521327,21250,SET OF SKULL WALL STICKERS,12,2010-09-03 12:23:00,2.95,17677,United Kingdom,35.4
521328,48111,DOORMAT 3 SMILEY CATS,2,2010-09-03 12:33:00,7.49,15092,United Kingdom,14.98
521328,48194,DOORMAT HEARTS,2,2010-09-03 12:33:00,7.49,15092,United Kingdom,14.98
521329,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,72,2010-09-03 12:44:00,0.85,16525,United Kingdom,61.2
521344,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2010-09-03 13:45:00,0.65,16735,United Kingdom,20.8
521344,85034C,3 ROSE MORRIS BOXED CANDLES,8,2010-09-03 13:45:00,4.25,16735,United Kingdom,34.0
521350,85152,HAND OVER THE CHOCOLATE   SIGN,96,2010-09-03 14:28:00,1.69,13078,United Kingdom,162.24
521350,46000S,POLYESTER FILLER PAD 40x40cm,4,2010-09-03 14:28:00,1.45,13078,United Kingdom,5.8
521353,22436,12 COLOURED PARTY BALLOONS,1,2010-09-03 14:41:00,0.65,18036,United Kingdom,0.65
521363,21802,CHRISTMAS TREE HEART DECORATION,36,2010-09-05 10:06:00,0.42,15255,United Kingdom,15.12
521363,22158,3 HEARTS HANGING DECORATION RUSTIC,24,2010-09-05 10:06:00,2.95,15255,United Kingdom,70.8
521364,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,8,2010-09-05 10:31:00,3.75,16843,United Kingdom,30.0
521366,84832,ZINC WILLIE WINKIE  CANDLE STICK,1,2010-09-05 10:54:00,0.85,16782,United Kingdom,0.85
521369,21294,ETCHED GLASS COASTER,6,2010-09-05 11:14:00,1.25,16085,United Kingdom,7.5
521373,21086,SET/6 RED SPOTTY PAPER CUPS,36,2010-09-05 11:47:00,0.65,12437,France,23.4
521375,20727,LUNCH BAG  BLACK SKULL.,10,2010-09-05 11:58:00,1.65,12647,Germany,16.5
521379,22083,PAPER CHAIN KIT RETRO SPOT,1,2010-09-05 12:22:00,2.95,17757,United Kingdom,2.95
521379,22138,BAKING SET 9 PIECE RETROSPOT,2,2010-09-05 12:22:00,4.95,17757,United Kingdom,9.9
521381,21892,TRADITIONAL WOODEN CATCH CUP GAME,12,2010-09-05 12:33:00,1.25,13506,United Kingdom,15.0
521381,21066,VINTAGE RED MUG,36,2010-09-05 12:33:00,0.38,13506,United Kingdom,13.68
521384,20677,PINK SPOTTY BOWL,72,2010-09-05 12:52:00,1.06,16422,United Kingdom,76.32
521389,35591T,TURQUOISE CHRISTMAS TREE,4,2010-09-05 14:01:00,1.25,13032,United Kingdom,5.0
521390,22386,JUMBO BAG PINK WITH WHITE SPOTS,20,2010-09-05 14:03:00,1.95,16327,United Kingdom,39.0
521393,21937,STRAWBERRY   PICNIC BAG,5,2010-09-05 15:27:00,2.95,14194,United Kingdom,14.75
521397,22352,LUNCH BOX WITH CUTLERY RETROSPOT,1,2010-09-05 16:02:00,2.55,16549,United Kingdom,2.55
521397,21907,I'M ON HOLIDAY METAL SIGN,2,2010-09-05 16:02:00,2.1,16549,United Kingdom,4.2
521399,17003,BROCADE RING PURSE,1440,2010-09-06 09:32:00,0.16,14609,United Kingdom,230.4
521402,21471,STRAWBERRY RAFFIA FOOD COVER,6,2010-09-06 10:15:00,3.75,12744,Singapore,22.5
521402,22505,MEMO BOARD COTTAGE DESIGN,4,2010-09-06 10:15:00,4.95,12744,Singapore,19.8
521403,21791,VINTAGE HEADS AND TAILS CARD GAME,12,2010-09-06 10:19:00,1.25,12744,Singapore,15.0
521403,21349,IVY HEART WREATH,2,2010-09-06 10:19:00,6.75,12744,Singapore,13.5
521407,21590,KINGS CHOICE CIGAR BOX MATCHES,1,2010-09-06 11:07:00,1.25,12748,United Kingdom,1.25
521441,21755,LOVE BUILDING BLOCK WORD,1,2010-09-06 11:28:00,5.95,15543,United Kingdom,5.95
521441,22080,RIBBON REEL SPOTS DESIGN,1,2010-09-06 11:28:00,1.65,15543,United Kingdom,1.65
521450,21124,SET/10 BLUE SPOTTY PARTY CANDLES,24,2010-09-06 11:32:00,1.25,14442,Channel Islands,30.0
521450,84991,60 TEATIME FAIRY CAKE CASES,24,2010-09-06 11:32:00,0.55,14442,Channel Islands,13.2
521470,21824,PAINTED METAL STAR WITH HOLLY BELLS,2,2010-09-06 12:04:00,1.45,16246,United Kingdom,2.9
521470,82615,PINK MARSHMALLOW SCARF KNITTING KIT,6,2010-09-06 12:04:00,2.95,16246,United Kingdom,17.7
521478,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-09-06 12:55:00,2.95,17841,United Kingdom,2.95
521484,84949,SILVER HANGING T-LIGHT HOLDER,12,2010-09-06 13:26:00,1.65,17585,United Kingdom,19.8
521484,21231,SWEETHEART CERAMIC TRINKET BOX,1,2010-09-06 13:26:00,1.25,17585,United Kingdom,1.25
521483,22383,LUNCH BAG SUKI  DESIGN,20,2010-09-06 13:26:00,1.65,13093,United Kingdom,33.0
521493,21533,RETRO SPOT LARGE MILK JUG,3,2010-09-06 14:04:00,4.95,14248,United Kingdom,14.85
521494,48185,DOORMAT FAIRY CAKE,10,2010-09-06 14:05:00,6.75,13426,United Kingdom,67.5
521496,79320,FLAMINGO LIGHTS,4,2010-09-06 14:27:00,4.95,12510,Spain,19.8
521507,22618,COOKING SET RETROSPOT,1,2010-09-06 14:33:00,9.95,13032,United Kingdom,9.95
521515,22613,PACK OF 20 SPACEBOY NAPKINS,4,2010-09-06 14:36:00,0.85,13736,United Kingdom,3.4
521515,22667,RECIPE BOX RETRO SPOT DESIGN,1,2010-09-06 14:36:00,2.95,13736,United Kingdom,2.95
521539,84839,SWEETHEART KEY CABINET,1,2010-09-06 14:54:00,6.75,17975,United Kingdom,6.75
521541,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,24,2010-09-06 14:58:00,1.25,14915,United Kingdom,30.0
521541,85130A,BEADED PEARL HEART WHITE LARGE,12,2010-09-06 14:58:00,1.65,14915,United Kingdom,19.8
521544,82484,WOOD BLACK BOARD ANT WHITE FINISH,3,2010-09-06 15:12:00,6.45,16705,United Kingdom,19.35
521544,22423,REGENCY CAKESTAND 3 TIER,6,2010-09-06 15:12:00,12.75,16705,United Kingdom,76.5
521546,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2010-09-06 15:28:00,0.85,13769,United Kingdom,10.2
521568,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2010-09-07 10:59:00,2.55,17511,United Kingdom,163.2
521570,20712,JUMBO BAG WOODLAND ANIMALS,10,2010-09-07 11:43:00,1.95,15039,United Kingdom,19.5
521577,22284,HEN HOUSE DECORATION,12,2010-09-07 12:30:00,1.65,13001,United Kingdom,19.8
521584,22624,IVORY KITCHEN SCALES,2,2010-09-07 12:34:00,8.5,16556,United Kingdom,17.0
521617,22055,MINI CAKE STAND  HANGING STRAWBERY,32,2010-09-07 12:53:00,1.45,16336,United Kingdom,46.4
521642,22551,PLASTERS IN TIN SPACEBOY,12,2010-09-07 13:04:00,1.65,14911,EIRE,19.8
521642,84849B,FAIRY SOAP SOAP HOLDER,12,2010-09-07 13:04:00,1.69,14911,EIRE,20.28
521647,20764,ABSTRACT CIRCLES SKETCHBOOK,1,2010-09-07 13:25:00,3.75,14606,United Kingdom,3.75
521649,85030,FRENCH CHATEAU OVAL PLATTER,1,2010-09-07 13:28:00,7.95,14968,United Kingdom,7.95
521649,22470,HEART OF WICKER LARGE,1,2010-09-07 13:28:00,2.95,14968,United Kingdom,2.95
521649,84580,MOUSE TOY WITH PINK T-SHIRT,1,2010-09-07 13:28:00,3.75,14968,United Kingdom,3.75
521652,21181,PLEASE ONE PERSON METAL SIGN,12,2010-09-07 13:50:00,2.1,17692,United Kingdom,25.2
521652,21098,CHRISTMAS TOILET ROLL,12,2010-09-07 13:50:00,1.25,17692,United Kingdom,15.0
521656,22637,PIGGY BANK RETROSPOT,4,2010-09-07 14:04:00,2.55,16221,United Kingdom,10.2
521661,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2010-09-07 14:21:00,0.95,12605,Germany,11.4
521662,22301,COFFEE MUG CAT + BIRD DESIGN,3,2010-09-07 14:31:00,2.55,16952,United Kingdom,7.65
521662,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2010-09-07 14:31:00,2.95,16952,United Kingdom,14.75
521663,22567,20 DOLLY PEGS RETROSPOT,12,2010-09-07 14:46:00,1.25,15367,United Kingdom,15.0
521663,20717,STRAWBERRY SHOPPER BAG,10,2010-09-07 14:46:00,1.25,15367,United Kingdom,12.5
521665,22699,ROSES REGENCY TEACUP AND SAUCER,6,2010-09-07 15:01:00,2.95,15674,United Kingdom,17.7
521665,84616,SILVER ROCCOCO CHANDELIER,1,2010-09-07 15:01:00,29.95,15674,United Kingdom,29.95
521666,21071,VINTAGE BILLBOARD DRINK ME MUG,12,2010-09-07 15:09:00,1.25,16660,United Kingdom,15.0
521684,22560,TRADITIONAL MODELLING CLAY,24,2010-09-07 15:46:00,1.25,17212,United Kingdom,30.0
521686,22384,LUNCH BAG PINK RETROSPOT,20,2010-09-07 16:23:00,1.65,12921,United Kingdom,33.0
521686,20726,LUNCH BAG WOODLAND,20,2010-09-07 16:23:00,1.65,12921,United Kingdom,33.0
521686,84991,60 TEATIME FAIRY CAKE CASES,24,2010-09-07 16:23:00,0.55,12921,United Kingdom,13.2
521692,84840,SWEETHEART CARRY-ALL BASKET,2,2010-09-08 08:18:00,8.5,14911,EIRE,17.0
521693,22482,BLUE TEA TOWEL CLASSIC DESIGN,12,2010-09-08 09:23:00,1.25,13333,United Kingdom,15.0
521696,85042,ANTIQUE LILY FAIRY LIGHTS,4,2010-09-08 10:06:00,4.95,13468,United Kingdom,19.8
521696,22179,SET 10 LIGHTS NIGHT OWL,2,2010-09-08 10:06:00,6.75,13468,United Kingdom,13.5
521700,22569,FELTCRAFT CUSHION BUTTERFLY,4,2010-09-08 10:54:00,3.75,14740,United Kingdom,15.0
521781,21499,BLUE SPOTS  WRAP,200,2010-09-08 12:42:00,0.34,14135,United Kingdom,68.0
521787,22335,HEART DECORATION PAINTED ZINC,24,2010-09-08 12:49:00,0.65,18075,United Kingdom,15.6
521788,22635,CHILDS BREAKFAST SET DOLLY GIRL,2,2010-09-08 12:52:00,9.95,13005,United Kingdom,19.9
521790,20978,36 PENCILS TUBE SKULLS,16,2010-09-08 13:09:00,1.25,12575,France,20.0
521790,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2010-09-08 13:09:00,1.65,12575,France,19.8
521792,21329,DINOSAURS  WRITING SET,2,2010-09-08 13:43:00,1.65,17220,United Kingdom,3.3
521796,21934,SKULL SHOULDER BAG,1,2010-09-08 13:57:00,1.65,17220,United Kingdom,1.65
521796,22384,LUNCH BAG PINK RETROSPOT,3,2010-09-08 13:57:00,1.65,17220,United Kingdom,4.95
521796,85049E,SCANDINAVIAN REDS RIBBONS,1,2010-09-08 13:57:00,1.25,17220,United Kingdom,1.25
521796,21260,FIRST AID TIN,1,2010-09-08 13:57:00,3.25,17220,United Kingdom,3.25
521796,20724,RED SPOTTY CHARLOTTE BAG,3,2010-09-08 13:57:00,0.85,17220,United Kingdom,2.55
521799,22098,BOUDOIR SQUARE TISSUE BOX,12,2010-09-08 14:16:00,1.25,14282,United Kingdom,15.0
521800,21704,BAG 250g SWIRLY MARBLES,12,2010-09-08 14:17:00,0.85,18226,United Kingdom,10.2
521808,21915,RED  HARMONICA IN BOX,12,2010-09-08 14:32:00,1.25,18041,United Kingdom,15.0
521811,22428,ENAMEL FIRE BUCKET CREAM,1,2010-09-08 14:57:00,6.95,16713,United Kingdom,6.95
521811,22176,BLUE OWL SOFT TOY,2,2010-09-08 14:57:00,2.95,16713,United Kingdom,5.9
521811,90082D,DIAMANTE BOW BROOCH BLACK COLOUR,1,2010-09-08 14:57:00,6.35,16713,United Kingdom,6.35
521815,82580,BATHROOM METAL SIGN,12,2010-09-08 15:28:00,0.55,13327,United Kingdom,6.6
521816,22139,RETRO SPOT TEA SET CERAMIC 11 PC,3,2010-09-08 15:30:00,4.95,15555,United Kingdom,14.85
521816,22099,CARAVAN SQUARE TISSUE BOX,1,2010-09-08 15:30:00,1.25,15555,United Kingdom,1.25
521819,21114,LAVENDER SCENTED FABRIC HEART,10,2010-09-08 16:17:00,1.25,13717,United Kingdom,12.5
521820,20871,OPULENT VELVET SET/3 CANDLES,24,2010-09-08 16:29:00,1.25,17732,United Kingdom,30.0
521822,20682,RED SPOTTY CHILDS UMBRELLA,6,2010-09-09 10:37:00,3.25,12714,France,19.5
521839,21244,BLUE  SPOTTY PLATE,8,2010-09-09 10:50:00,1.69,12635,Germany,13.52
521893,22072,RED RETROSPOT TEA CUP AND SAUCER,4,2010-09-09 12:14:00,3.75,13305,United Kingdom,15.0
521893,21217,RED SPOTTY ROUND CAKE TINS,2,2010-09-09 12:14:00,9.95,13305,United Kingdom,19.9
521898,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2010-09-09 12:24:00,3.75,17243,United Kingdom,7.5
521907,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-09-09 12:43:00,2.95,17377,United Kingdom,17.7
521907,47556B,TEA TIME TEA TOWELS,8,2010-09-09 12:43:00,2.95,17377,United Kingdom,23.6
521912,37461,FUNKY MONKEY MUG,6,2010-09-09 13:23:00,1.25,15005,United Kingdom,7.5
521912,20719,WOODLAND CHARLOTTE BAG,10,2010-09-09 13:23:00,0.85,15005,United Kingdom,8.5
521916,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2010-09-09 13:52:00,7.95,16809,United Kingdom,7.95
521921,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2010-09-09 14:48:00,1.65,12681,France,13.2
521921,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2010-09-09 14:48:00,1.95,12681,France,19.5
521921,22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",12,2010-09-09 14:48:00,1.65,12681,France,19.8
521921,85169B,BLACK LOVE BIRD CANDLE,12,2010-09-09 14:48:00,1.25,12681,France,15.0
521921,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2010-09-09 14:48:00,1.65,12681,France,16.5
521925,22153,ANGEL DECORATION STARS ON DRESS,1,2010-09-09 15:14:00,0.42,13069,United Kingdom,0.42
521927,72750B,FLOWER FAIRY SET 3 CANDLES LAVENDER,8,2010-09-09 15:22:00,1.95,16638,United Kingdom,15.6
521928,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-09-09 15:28:00,4.95,17456,United Kingdom,14.85
521935,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,2010-09-09 15:57:00,1.69,15755,United Kingdom,20.28
521936,21333,CLASSIC WHITE FRAME,4,2010-09-09 16:11:00,2.95,14492,United Kingdom,11.8
521938,84754,S/15 SILVER GLASS BAUBLES IN BAG,12,2010-09-09 16:31:00,1.25,18255,United Kingdom,15.0
521945,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-09-09 16:54:00,1.25,16095,United Kingdom,15.0
521945,82552,WASHROOM METAL SIGN,12,2010-09-09 16:54:00,1.45,16095,United Kingdom,17.4
521949,22354,RETROSPOT PADDED SEAT CUSHION,10,2010-09-09 17:16:00,3.75,15150,United Kingdom,37.5
521949,22703,PINK CAT BOWL,6,2010-09-09 17:16:00,2.1,15150,United Kingdom,12.6
521953,21791,VINTAGE HEADS AND TAILS CARD GAME,4,2010-09-09 17:40:00,1.25,17762,United Kingdom,5.0
521954,22423,REGENCY CAKESTAND 3 TIER,3,2010-09-09 17:46:00,12.75,17180,United Kingdom,38.25
521969,22321,BIRD DECORATION RED SPOT,12,2010-09-09 19:03:00,0.85,17473,United Kingdom,10.2
521970,20906,VINTAGE NOTEBOOK BEAUTY GIRL,1,2010-09-09 19:23:00,2.95,17282,United Kingdom,2.95
521970,85047,WHITE BEADED GARLAND STRING 20LIGHT,1,2010-09-09 19:23:00,6.35,17282,United Kingdom,6.35
521970,90023,FILIGREE DIAMANTE EARRINGS,1,2010-09-09 19:23:00,4.25,17282,United Kingdom,4.25
521973,22202,MILK PAN PINK RETROSPOT,1,2010-09-09 19:46:00,3.75,17366,United Kingdom,3.75
521973,22423,REGENCY CAKESTAND 3 TIER,2,2010-09-09 19:46:00,12.75,17366,United Kingdom,25.5
521973,85226C,BLUE PULL BACK RACING CAR,1,2010-09-09 19:46:00,0.55,17366,United Kingdom,0.55
521973,84510F,SET OF 4 NEW ENGLAND COASTERS,1,2010-09-09 19:46:00,1.25,17366,United Kingdom,1.25
521974,44234,ASSORTED CIRCULAR MOBILE,12,2010-09-09 19:56:00,0.21,15861,United Kingdom,2.52
521974,22329,ROUND CONTAINER SET OF 5 RETROSPOT,3,2010-09-09 19:56:00,1.65,15861,United Kingdom,4.95
521975,22685,"FRENCH BLUE METAL DOOR SIGN, 0",6,2010-09-09 20:00:00,1.25,13969,United Kingdom,7.5
521975,22672,FRENCH BATHROOM SIGN BLUE METAL,5,2010-09-09 20:00:00,1.65,13969,United Kingdom,8.25
521985,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12,2010-09-10 10:27:00,1.25,14623,United Kingdom,15.0
521986,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-09-10 10:34:00,0.55,14205,United Kingdom,13.2
522016,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2010-09-10 11:30:00,7.95,15291,United Kingdom,15.9
522017,22064,PINK DOUGHNUT TRINKET POT,48,2010-09-10 11:30:00,1.45,13798,United Kingdom,69.6
